"EventGroup","ImpactType","value","geography","table"
"Silver Bow","Indirect",53.8123043196223,"Rest of MT (2024)","Total Wage"
"Silver Bow","Induced",197.483941559616,"Rest of MT (2024)","Total Wage"
"Yellowstone","Indirect",1041.97856842455,"Rest of MT (2024)","Total Wage"
"Yellowstone","Induced",493.145090994654,"Rest of MT (2024)","Total Wage"
"Yellowstone_MA","Indirect",11027.5025984447,"Rest of MT (2024)","Total Wage"
"Yellowstone_MA","Induced",4787.05686485019,"Rest of MT (2024)","Total Wage"
"Beaverhead","Induced",23.0240658671235,"Silver Bow County, MT (2024)","Total Wage"
"Cascade","Indirect",18.8352495987539,"Silver Bow County, MT (2024)","Total Wage"
"Cascade","Induced",14.6611053744089,"Silver Bow County, MT (2024)","Total Wage"
"Gallatin","Indirect",544.753992134719,"Silver Bow County, MT (2024)","Total Wage"
"Gallatin","Induced",179.330702139883,"Silver Bow County, MT (2024)","Total Wage"
"Gallatin_MA","Indirect",4375.72411562689,"Silver Bow County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",1488.52025409789,"Silver Bow County, MT (2024)","Total Wage"
"Lewis and Clark","Indirect",296.648525008071,"Silver Bow County, MT (2024)","Total Wage"
"Lewis and Clark","Induced",300.313227080088,"Silver Bow County, MT (2024)","Total Wage"
"Madison","Indirect",371.328487205828,"Silver Bow County, MT (2024)","Total Wage"
"Madison","Induced",737.907649612199,"Silver Bow County, MT (2024)","Total Wage"
"Madison_MA","Indirect",1998.1488879364,"Silver Bow County, MT (2024)","Total Wage"
"Madison_MA","Induced",3393.92847896295,"Silver Bow County, MT (2024)","Total Wage"
"Missoula","Indirect",114.057534032105,"Silver Bow County, MT (2024)","Total Wage"
"Missoula","Induced",32.4440159671014,"Silver Bow County, MT (2024)","Total Wage"
"Missoula_MA","Indirect",9.98130006814448,"Silver Bow County, MT (2024)","Total Wage"
"Missoula_MA","Induced",2.37587885088462,"Silver Bow County, MT (2024)","Total Wage"
"Park","Indirect",265.242997189284,"Silver Bow County, MT (2024)","Total Wage"
"Park","Induced",91.5685414245114,"Silver Bow County, MT (2024)","Total Wage"
"Park_MA","Indirect",490.658641953598,"Silver Bow County, MT (2024)","Total Wage"
"Park_MA","Induced",149.749446094725,"Silver Bow County, MT (2024)","Total Wage"
"Ravalli","Indirect",38.2117616286166,"Silver Bow County, MT (2024)","Total Wage"
"Ravalli","Induced",9.59071624401073,"Silver Bow County, MT (2024)","Total Wage"
"Rest of MT","Indirect",315.547118733398,"Silver Bow County, MT (2024)","Total Wage"
"Rest of MT","Induced",416.124476699782,"Silver Bow County, MT (2024)","Total Wage"
"Rest of MT_MA","Induced",22.898343262263,"Silver Bow County, MT (2024)","Total Wage"
"Silver Bow","Direct",10137.2833617947,"Silver Bow County, MT (2024)","Total Wage"
"Silver Bow","Indirect",4765.55580802034,"Silver Bow County, MT (2024)","Total Wage"
"Silver Bow","Induced",2928.35187720972,"Silver Bow County, MT (2024)","Total Wage"
"Yellowstone","Indirect",17.7388605958906,"Silver Bow County, MT (2024)","Total Wage"
"Yellowstone","Induced",3.82926610132255,"Silver Bow County, MT (2024)","Total Wage"
"Yellowstone_MA","Indirect",192.452164829447,"Silver Bow County, MT (2024)","Total Wage"
"Yellowstone_MA","Induced",178.596073435098,"Silver Bow County, MT (2024)","Total Wage"
"Cascade","Direct",18875.9712259466,"Cascade County, MT (2024)","Total Wage"
"Cascade","Indirect",18885.8537050804,"Cascade County, MT (2024)","Total Wage"
"Cascade","Induced",10085.8347348904,"Cascade County, MT (2024)","Total Wage"
"Gallatin","Indirect",131.86687075129,"Cascade County, MT (2024)","Total Wage"
"Gallatin","Induced",37.4671367800621,"Cascade County, MT (2024)","Total Wage"
"Gallatin_MA","Indirect",1377.25918319839,"Cascade County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",496.59308760075,"Cascade County, MT (2024)","Total Wage"
"Glacier","Indirect",129.911970712568,"Cascade County, MT (2024)","Total Wage"
"Glacier","Induced",31.0832111372653,"Cascade County, MT (2024)","Total Wage"
"Lewis and Clark","Indirect",2256.53713855522,"Cascade County, MT (2024)","Total Wage"
"Lewis and Clark","Induced",838.612973254655,"Cascade County, MT (2024)","Total Wage"
"Madison","Indirect",102.677165309191,"Cascade County, MT (2024)","Total Wage"
"Madison","Induced",199.94140586789,"Cascade County, MT (2024)","Total Wage"
"Madison_MA","Indirect",444.266565817539,"Cascade County, MT (2024)","Total Wage"
"Madison_MA","Induced",854.076284978476,"Cascade County, MT (2024)","Total Wage"
"Missoula","Indirect",29.6748401005825,"Cascade County, MT (2024)","Total Wage"
"Missoula","Induced",95.52856841275,"Cascade County, MT (2024)","Total Wage"
"Missoula_MA","Indirect",9.16365871893045,"Cascade County, MT (2024)","Total Wage"
"Missoula_MA","Induced",29.4994411385306,"Cascade County, MT (2024)","Total Wage"
"Park_MA","Indirect",53.2035580483002,"Cascade County, MT (2024)","Total Wage"
"Park_MA","Induced",17.1182357081876,"Cascade County, MT (2024)","Total Wage"
"Ravalli","Indirect",16.4642174204777,"Cascade County, MT (2024)","Total Wage"
"Ravalli","Induced",5.23053472478825,"Cascade County, MT (2024)","Total Wage"
"Rest of MT","Indirect",397.253112683772,"Cascade County, MT (2024)","Total Wage"
"Rest of MT","Induced",352.205562379491,"Cascade County, MT (2024)","Total Wage"
"Yellowstone_MA","Induced",46.7846509155491,"Cascade County, MT (2024)","Total Wage"
"Cascade","Indirect",30.0685608949329,"Glacier County, MT (2024)","Total Wage"
"Cascade","Induced",2.33878284228353,"Glacier County, MT (2024)","Total Wage"
"Gallatin_MA","Indirect",17.2759811877379,"Glacier County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",1.42510637272401,"Glacier County, MT (2024)","Total Wage"
"Glacier","Direct",20830.4708161254,"Glacier County, MT (2024)","Total Wage"
"Glacier","Indirect",12160.5637260951,"Glacier County, MT (2024)","Total Wage"
"Glacier","Induced",2174.49886567336,"Glacier County, MT (2024)","Total Wage"
"Lewis and Clark","Indirect",15.9236675569043,"Glacier County, MT (2024)","Total Wage"
"Lewis and Clark","Induced",1.32695833164207,"Glacier County, MT (2024)","Total Wage"
"Rest of MT","Indirect",56.3030860281219,"Glacier County, MT (2024)","Total Wage"
"Rest of MT","Induced",21.5701936466607,"Glacier County, MT (2024)","Total Wage"
"Cascade","Indirect",603.226319278986,"Lewis and Clark County, MT (2024)","Total Wage"
"Cascade","Induced",185.113229813168,"Lewis and Clark County, MT (2024)","Total Wage"
"Gallatin","Indirect",468.9935726853,"Lewis and Clark County, MT (2024)","Total Wage"
"Gallatin","Induced",194.860638635158,"Lewis and Clark County, MT (2024)","Total Wage"
"Gallatin_MA","Indirect",3593.30363491145,"Lewis and Clark County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",1454.28895884294,"Lewis and Clark County, MT (2024)","Total Wage"
"Glacier","Indirect",124.123144363216,"Lewis and Clark County, MT (2024)","Total Wage"
"Glacier","Induced",26.2529956192807,"Lewis and Clark County, MT (2024)","Total Wage"
"Lewis and Clark","Direct",113684.270865955,"Lewis and Clark County, MT (2024)","Total Wage"
"Lewis and Clark","Indirect",68488.6221466303,"Lewis and Clark County, MT (2024)","Total Wage"
"Lewis and Clark","Induced",36952.3476131081,"Lewis and Clark County, MT (2024)","Total Wage"
"Madison","Indirect",226.015976526174,"Lewis and Clark County, MT (2024)","Total Wage"
"Madison","Induced",66.7960584961271,"Lewis and Clark County, MT (2024)","Total Wage"
"Madison_MA","Indirect",988.107371323735,"Lewis and Clark County, MT (2024)","Total Wage"
"Madison_MA","Induced",353.096943710989,"Lewis and Clark County, MT (2024)","Total Wage"
"Missoula","Indirect",285.888035151108,"Lewis and Clark County, MT (2024)","Total Wage"
"Missoula","Induced",72.5440935525977,"Lewis and Clark County, MT (2024)","Total Wage"
"Missoula_MA","Indirect",56.116878483854,"Lewis and Clark County, MT (2024)","Total Wage"
"Missoula_MA","Induced",14.576425339818,"Lewis and Clark County, MT (2024)","Total Wage"
"Park","Indirect",574.472117198666,"Lewis and Clark County, MT (2024)","Total Wage"
"Park","Induced",276.656205921134,"Lewis and Clark County, MT (2024)","Total Wage"
"Park_MA","Indirect",758.87137127622,"Lewis and Clark County, MT (2024)","Total Wage"
"Park_MA","Induced",365.418940991331,"Lewis and Clark County, MT (2024)","Total Wage"
"Ravalli","Indirect",44.2430270169864,"Lewis and Clark County, MT (2024)","Total Wage"
"Ravalli","Induced",12.6960033875635,"Lewis and Clark County, MT (2024)","Total Wage"
"Rest of MT","Indirect",900.589683907556,"Lewis and Clark County, MT (2024)","Total Wage"
"Rest of MT","Induced",380.792722372998,"Lewis and Clark County, MT (2024)","Total Wage"
"Silver Bow","Indirect",86.1867660595085,"Lewis and Clark County, MT (2024)","Total Wage"
"Silver Bow","Induced",20.8020579383353,"Lewis and Clark County, MT (2024)","Total Wage"
"Yellowstone_MA","Indirect",41.4226658402303,"Lewis and Clark County, MT (2024)","Total Wage"
"Yellowstone_MA","Induced",8.80028684512274,"Lewis and Clark County, MT (2024)","Total Wage"
"Cascade","Indirect",69.5316949115899,"Missoula County, MT (2024)","Total Wage"
"Cascade","Induced",29.1607584237126,"Missoula County, MT (2024)","Total Wage"
"Gallatin","Induced",122.740159742557,"Missoula County, MT (2024)","Total Wage"
"Gallatin_MA","Indirect",44.1521016085687,"Missoula County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",894.148991428436,"Missoula County, MT (2024)","Total Wage"
"Lewis and Clark","Indirect",61.3901353633302,"Missoula County, MT (2024)","Total Wage"
"Lewis and Clark","Induced",209.256943271124,"Missoula County, MT (2024)","Total Wage"
"Madison_MA","Indirect",17.504134277201,"Missoula County, MT (2024)","Total Wage"
"Madison_MA","Induced",67.2747441542434,"Missoula County, MT (2024)","Total Wage"
"Missoula","Direct",170335.421418447,"Missoula County, MT (2024)","Total Wage"
"Missoula","Indirect",115920.74218136,"Missoula County, MT (2024)","Total Wage"
"Missoula","Induced",69240.0441988413,"Missoula County, MT (2024)","Total Wage"
"Missoula_MA","Direct",52599.969008534,"Missoula County, MT (2024)","Total Wage"
"Missoula_MA","Indirect",35774.4750038951,"Missoula County, MT (2024)","Total Wage"
"Missoula_MA","Induced",21370.1940653088,"Missoula County, MT (2024)","Total Wage"
"Park","Induced",62.8455099682225,"Missoula County, MT (2024)","Total Wage"
"Park_MA","Induced",83.0366928322801,"Missoula County, MT (2024)","Total Wage"
"Ravalli","Indirect",4186.75014742067,"Missoula County, MT (2024)","Total Wage"
"Ravalli","Induced",1347.00787139125,"Missoula County, MT (2024)","Total Wage"
"Rest of MT","Indirect",660.434465246759,"Missoula County, MT (2024)","Total Wage"
"Rest of MT","Induced",489.896938759203,"Missoula County, MT (2024)","Total Wage"
"Yellowstone_MA","Induced",34.1237420710437,"Missoula County, MT (2024)","Total Wage"
"Gallatin","Indirect",3308.15745405688,"Park County, MT (2024)","Total Wage"
"Gallatin","Induced",1009.62509131619,"Park County, MT (2024)","Total Wage"
"Gallatin_MA","Indirect",25166.116294735,"Park County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",7540.99712691242,"Park County, MT (2024)","Total Wage"
"Madison","Induced",1048.29673285532,"Park County, MT (2024)","Total Wage"
"Madison_MA","Indirect",56.1282593065197,"Park County, MT (2024)","Total Wage"
"Madison_MA","Induced",4511.04908455431,"Park County, MT (2024)","Total Wage"
"Park","Direct",76161.4162974964,"Park County, MT (2024)","Total Wage"
"Park","Indirect",69647.6935790895,"Park County, MT (2024)","Total Wage"
"Park","Induced",17744.915234801,"Park County, MT (2024)","Total Wage"
"Park_MA","Direct",100567.847478476,"Park County, MT (2024)","Total Wage"
"Park_MA","Indirect",92024.6420758607,"Park County, MT (2024)","Total Wage"
"Park_MA","Induced",23438.3551387403,"Park County, MT (2024)","Total Wage"
"Rest of MT","Indirect",305.951212162333,"Park County, MT (2024)","Total Wage"
"Rest of MT","Induced",134.370123097777,"Park County, MT (2024)","Total Wage"
"Rest of MT_MA","Indirect",10.4420452350556,"Park County, MT (2024)","Total Wage"
"Rest of MT_MA","Induced",1.25139378173649,"Park County, MT (2024)","Total Wage"
"Yellowstone","Indirect",19.5950165476034,"Park County, MT (2024)","Total Wage"
"Yellowstone","Induced",4.13570256048139,"Park County, MT (2024)","Total Wage"
"Yellowstone_MA","Indirect",360.635159183921,"Park County, MT (2024)","Total Wage"
"Yellowstone_MA","Induced",88.8736497466516,"Park County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",62.5029447010572,"Ravalli County, MT (2024)","Total Wage"
"Madison","Induced",27.255949609999,"Ravalli County, MT (2024)","Total Wage"
"Madison_MA","Induced",115.920824030602,"Ravalli County, MT (2024)","Total Wage"
"Missoula","Indirect",3185.75893322837,"Ravalli County, MT (2024)","Total Wage"
"Missoula","Induced",4704.65263974713,"Ravalli County, MT (2024)","Total Wage"
"Missoula_MA","Indirect",938.111617042814,"Ravalli County, MT (2024)","Total Wage"
"Missoula_MA","Induced",1438.02172909412,"Ravalli County, MT (2024)","Total Wage"
"Ravalli","Direct",16789.5537036823,"Ravalli County, MT (2024)","Total Wage"
"Ravalli","Indirect",24267.8038215067,"Ravalli County, MT (2024)","Total Wage"
"Ravalli","Induced",11348.0225117379,"Ravalli County, MT (2024)","Total Wage"
"Rest of MT","Induced",63.4420827417716,"Ravalli County, MT (2024)","Total Wage"
"Gallatin","Indirect",2050.63547729362,"Yellowstone County, MT (2024)","Total Wage"
"Gallatin","Induced",698.244121930503,"Yellowstone County, MT (2024)","Total Wage"
"Gallatin_MA","Indirect",15764.7593107017,"Yellowstone County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",5338.67867501298,"Yellowstone County, MT (2024)","Total Wage"
"Glacier","Indirect",48.1438041186601,"Yellowstone County, MT (2024)","Total Wage"
"Glacier","Induced",11.5356715961031,"Yellowstone County, MT (2024)","Total Wage"
"Lewis and Clark","Induced",140.76728051349,"Yellowstone County, MT (2024)","Total Wage"
"Madison","Indirect",685.878595571811,"Yellowstone County, MT (2024)","Total Wage"
"Madison","Induced",304.87834633904,"Yellowstone County, MT (2024)","Total Wage"
"Madison_MA","Indirect",3148.45890037312,"Yellowstone County, MT (2024)","Total Wage"
"Madison_MA","Induced",1683.2510655556,"Yellowstone County, MT (2024)","Total Wage"
"Missoula","Indirect",10.8911778567187,"Yellowstone County, MT (2024)","Total Wage"
"Missoula","Induced",225.245222759016,"Yellowstone County, MT (2024)","Total Wage"
"Missoula_MA","Indirect",3.36322071451309,"Yellowstone County, MT (2024)","Total Wage"
"Missoula_MA","Induced",69.5562416659011,"Yellowstone County, MT (2024)","Total Wage"
"Park","Indirect",10029.2876635323,"Yellowstone County, MT (2024)","Total Wage"
"Park","Induced",2542.3776404305,"Yellowstone County, MT (2024)","Total Wage"
"Park_MA","Indirect",13346.5213734678,"Yellowstone County, MT (2024)","Total Wage"
"Park_MA","Induced",3388.34366119481,"Yellowstone County, MT (2024)","Total Wage"
"Ravalli","Indirect",9.99944343518666,"Yellowstone County, MT (2024)","Total Wage"
"Ravalli","Induced",3.39904518105553,"Yellowstone County, MT (2024)","Total Wage"
"Rest of MT","Indirect",2752.24790596443,"Yellowstone County, MT (2024)","Total Wage"
"Rest of MT","Induced",1675.71325025098,"Yellowstone County, MT (2024)","Total Wage"
"Rest of MT_MA","Indirect",70.4165464985778,"Yellowstone County, MT (2024)","Total Wage"
"Rest of MT_MA","Induced",86.8781187214626,"Yellowstone County, MT (2024)","Total Wage"
"Yellowstone","Direct",19946.73725869,"Yellowstone County, MT (2024)","Total Wage"
"Yellowstone","Indirect",15580.5028164231,"Yellowstone County, MT (2024)","Total Wage"
"Yellowstone","Induced",9004.64557538788,"Yellowstone County, MT (2024)","Total Wage"
"Yellowstone_MA","Direct",180557.45304675,"Yellowstone County, MT (2024)","Total Wage"
"Yellowstone_MA","Indirect",141054.407810757,"Yellowstone County, MT (2024)","Total Wage"
"Yellowstone_MA","Induced",81565.4313943828,"Yellowstone County, MT (2024)","Total Wage"
"Beaverhead","Direct",9790.81923231556,"Beaverhead County, MT (2024)","Value Added"
"Beaverhead","Indirect",6035.03037236014,"Beaverhead County, MT (2024)","Value Added"
"Beaverhead","Induced",2243.25504338089,"Beaverhead County, MT (2024)","Value Added"
"Gallatin","Indirect",410.282183928735,"Beaverhead County, MT (2024)","Value Added"
"Gallatin","Induced",213.996227017305,"Beaverhead County, MT (2024)","Value Added"
"Gallatin_MA","Indirect",3062.90076022759,"Beaverhead County, MT (2024)","Value Added"
"Gallatin_MA","Induced",1722.77511722817,"Beaverhead County, MT (2024)","Value Added"
"Lewis and Clark","Induced",39.5839161442135,"Beaverhead County, MT (2024)","Value Added"
"Madison","Indirect",928.038598013738,"Beaverhead County, MT (2024)","Value Added"
"Madison","Induced",4221.89264220919,"Beaverhead County, MT (2024)","Value Added"
"Madison_MA","Indirect",4291.57584341174,"Beaverhead County, MT (2024)","Value Added"
"Madison_MA","Induced",18128.1279074467,"Beaverhead County, MT (2024)","Value Added"
"Missoula","Indirect",144.474013445216,"Beaverhead County, MT (2024)","Value Added"
"Missoula","Induced",7.59776146252639,"Beaverhead County, MT (2024)","Value Added"
"Park","Indirect",236.704068241428,"Beaverhead County, MT (2024)","Value Added"
"Park","Induced",115.262529126853,"Beaverhead County, MT (2024)","Value Added"
"Park_MA","Indirect",366.267208408798,"Beaverhead County, MT (2024)","Value Added"
"Park_MA","Induced",159.900148807854,"Beaverhead County, MT (2024)","Value Added"
"Ravalli","Indirect",148.521270252123,"Beaverhead County, MT (2024)","Value Added"
"Ravalli","Induced",15.2720169117978,"Beaverhead County, MT (2024)","Value Added"
"Silver Bow","Indirect",256.674143065327,"Beaverhead County, MT (2024)","Value Added"
"Silver Bow","Induced",77.9604042642058,"Beaverhead County, MT (2024)","Value Added"
"Beaverhead","Indirect",418.524841561688,"Gallatin County, MT (2024)","Value Added"
"Beaverhead","Induced",121.913009916623,"Gallatin County, MT (2024)","Value Added"
"Cascade","Indirect",1722.9175665354,"Gallatin County, MT (2024)","Value Added"
"Cascade","Induced",394.767022527909,"Gallatin County, MT (2024)","Value Added"
"Gallatin","Direct",466413.020064636,"Gallatin County, MT (2024)","Value Added"
"Gallatin","Indirect",279187.347392162,"Gallatin County, MT (2024)","Value Added"
"Gallatin","Induced",149259.431885278,"Gallatin County, MT (2024)","Value Added"
"Gallatin_MA","Direct",3347355.24901026,"Gallatin County, MT (2024)","Value Added"
"Gallatin_MA","Indirect",2010124.51207574,"Gallatin County, MT (2024)","Value Added"
"Gallatin_MA","Induced",1073150.24095361,"Gallatin County, MT (2024)","Value Added"
"Glacier","Indirect",346.627223518259,"Gallatin County, MT (2024)","Value Added"
"Glacier","Induced",35.5963478189001,"Gallatin County, MT (2024)","Value Added"
"Lewis and Clark","Indirect",3081.01998860399,"Gallatin County, MT (2024)","Value Added"
"Lewis and Clark","Induced",1130.91004612701,"Gallatin County, MT (2024)","Value Added"
"Madison","Indirect",8894.35769318994,"Gallatin County, MT (2024)","Value Added"
"Madison","Induced",95325.8527352024,"Gallatin County, MT (2024)","Value Added"
"Madison_MA","Indirect",38645.7428607922,"Gallatin County, MT (2024)","Value Added"
"Madison_MA","Induced",406132.780624632,"Gallatin County, MT (2024)","Value Added"
"Missoula","Indirect",592.695390910955,"Gallatin County, MT (2024)","Value Added"
"Missoula","Induced",130.691593608054,"Gallatin County, MT (2024)","Value Added"
"Missoula_MA","Indirect",183.025696791689,"Gallatin County, MT (2024)","Value Added"
"Missoula_MA","Induced",16.0020259654993,"Gallatin County, MT (2024)","Value Added"
"Park","Indirect",369997.407800622,"Gallatin County, MT (2024)","Value Added"
"Park","Induced",83718.570447786,"Gallatin County, MT (2024)","Value Added"
"Park_MA","Indirect",489007.081264024,"Gallatin County, MT (2024)","Value Added"
"Park_MA","Induced",110692.180069315,"Gallatin County, MT (2024)","Value Added"
"Ravalli","Indirect",70.9054868724403,"Gallatin County, MT (2024)","Value Added"
"Ravalli","Induced",20.4363440769472,"Gallatin County, MT (2024)","Value Added"
"Rest of MT","Indirect",5807.56253076004,"Gallatin County, MT (2024)","Value Added"
"Rest of MT","Induced",1771.59316421668,"Gallatin County, MT (2024)","Value Added"
"Rest of MT_MA","Indirect",189.71959671426,"Gallatin County, MT (2024)","Value Added"
"Rest of MT_MA","Induced",43.3528327393366,"Gallatin County, MT (2024)","Value Added"
"Silver Bow","Indirect",241.432186617204,"Gallatin County, MT (2024)","Value Added"
"Silver Bow","Induced",43.780851579616,"Gallatin County, MT (2024)","Value Added"
"Yellowstone","Indirect",1351.53491094425,"Gallatin County, MT (2024)","Value Added"
"Yellowstone","Induced",352.792980198432,"Gallatin County, MT (2024)","Value Added"
"Yellowstone_MA","Indirect",13984.8855602648,"Gallatin County, MT (2024)","Value Added"
"Yellowstone_MA","Induced",3918.80359449925,"Gallatin County, MT (2024)","Value Added"
"Beaverhead","Induced",99.4440997869557,"Madison County, MT (2024)","Value Added"
"Gallatin","Indirect",13672.7091475338,"Madison County, MT (2024)","Value Added"
"Gallatin","Induced",1544.11642993477,"Madison County, MT (2024)","Value Added"
"Gallatin_MA","Indirect",99815.9847618528,"Madison County, MT (2024)","Value Added"
"Gallatin_MA","Induced",11330.3651555388,"Madison County, MT (2024)","Value Added"
"Lewis and Clark","Induced",75.1796061950794,"Madison County, MT (2024)","Value Added"
"Madison","Direct",1615024.62665536,"Madison County, MT (2024)","Value Added"
"Madison","Indirect",332963.521972881,"Madison County, MT (2024)","Value Added"
"Madison","Induced",179565.156400569,"Madison County, MT (2024)","Value Added"
"Madison_MA","Direct",6868775.00987615,"Madison County, MT (2024)","Value Added"
"Madison_MA","Indirect",1416109.37764091,"Madison County, MT (2024)","Value Added"
"Madison_MA","Induced",763821.722575574,"Madison County, MT (2024)","Value Added"
"Missoula","Induced",58.9701369306695,"Madison County, MT (2024)","Value Added"
"Park","Indirect",7329.56778122178,"Madison County, MT (2024)","Value Added"
"Park","Induced",791.382505524852,"Madison County, MT (2024)","Value Added"
"Park_MA","Indirect",9779.2064635623,"Madison County, MT (2024)","Value Added"
"Park_MA","Induced",1053.414751885,"Madison County, MT (2024)","Value Added"
"Rest of MT","Indirect",90.5260702179058,"Madison County, MT (2024)","Value Added"
"Rest of MT","Induced",79.143112526117,"Madison County, MT (2024)","Value Added"
"Beaverhead","Indirect",53.5770360887085,"Rest of MT (2024)","Value Added"
"Beaverhead","Induced",12.7412323630946,"Rest of MT (2024)","Value Added"
"Cascade","Indirect",1801.52731036576,"Rest of MT (2024)","Value Added"
"Cascade","Induced",881.269382839789,"Rest of MT (2024)","Value Added"
"Gallatin","Indirect",2454.95528345991,"Rest of MT (2024)","Value Added"
"Gallatin","Induced",2303.10817121609,"Rest of MT (2024)","Value Added"
"Gallatin_MA","Indirect",21137.6103214707,"Rest of MT (2024)","Value Added"
"Gallatin_MA","Induced",18298.1029985646,"Rest of MT (2024)","Value Added"
"Glacier","Indirect",13675.2213195905,"Rest of MT (2024)","Value Added"
"Glacier","Induced",4198.84386367977,"Rest of MT (2024)","Value Added"
"Lewis and Clark","Indirect",1164.39114852459,"Rest of MT (2024)","Value Added"
"Lewis and Clark","Induced",13187.1507840447,"Rest of MT (2024)","Value Added"
"Madison","Indirect",243.27531875867,"Rest of MT (2024)","Value Added"
"Madison","Induced",4074.06677764267,"Rest of MT (2024)","Value Added"
"Madison_MA","Indirect",1946.33803914367,"Rest of MT (2024)","Value Added"
"Madison_MA","Induced",18011.7406228312,"Rest of MT (2024)","Value Added"
"Missoula","Indirect",1725.62796655582,"Rest of MT (2024)","Value Added"
"Missoula","Induced",4689.34529719514,"Rest of MT (2024)","Value Added"
"Missoula_MA","Indirect",362.031612568209,"Rest of MT (2024)","Value Added"
"Missoula_MA","Induced",1403.62167819457,"Rest of MT (2024)","Value Added"
"Park","Indirect",21586.842272615,"Rest of MT (2024)","Value Added"
"Park","Induced",6002.63496123456,"Rest of MT (2024)","Value Added"
"Park_MA","Indirect",28730.4886833448,"Rest of MT (2024)","Value Added"
"Park_MA","Induced",7984.42585619755,"Rest of MT (2024)","Value Added"
"Ravalli","Indirect",307.242774923789,"Rest of MT (2024)","Value Added"
"Ravalli","Induced",222.171189479434,"Rest of MT (2024)","Value Added"
"Rest of MT","Direct",474588.452253192,"Rest of MT (2024)","Value Added"
"Rest of MT","Indirect",275296.469792091,"Rest of MT (2024)","Value Added"
"Rest of MT","Induced",122588.468606089,"Rest of MT (2024)","Value Added"
"Rest of MT_MA","Direct",34377.3315673961,"Rest of MT (2024)","Value Added"
"Rest of MT_MA","Indirect",19941.3997041953,"Rest of MT (2024)","Value Added"
"Rest of MT_MA","Induced",8869.31613875259,"Rest of MT (2024)","Value Added"
"Silver Bow","Indirect",180.680322506052,"Rest of MT (2024)","Value Added"
"Silver Bow","Induced",566.751328215567,"Rest of MT (2024)","Value Added"
"Yellowstone","Indirect",3182.06963088411,"Rest of MT (2024)","Value Added"
"Yellowstone","Induced",1415.4101208033,"Rest of MT (2024)","Value Added"
"Yellowstone_MA","Indirect",32180.1261269057,"Rest of MT (2024)","Value Added"
"Yellowstone_MA","Induced",13739.7158918605,"Rest of MT (2024)","Value Added"
"Beaverhead","Induced",59.687487768496,"Silver Bow County, MT (2024)","Value Added"
"Cascade","Indirect",114.885894999425,"Silver Bow County, MT (2024)","Value Added"
"Cascade","Induced",38.0276402797975,"Silver Bow County, MT (2024)","Value Added"
"Gallatin","Indirect",1387.14135707924,"Silver Bow County, MT (2024)","Value Added"
"Gallatin","Induced",464.91842566164,"Silver Bow County, MT (2024)","Value Added"
"Gallatin_MA","Indirect",10930.7886029642,"Silver Bow County, MT (2024)","Value Added"
"Gallatin_MA","Induced",3859.03458863009,"Silver Bow County, MT (2024)","Value Added"
"Lewis and Clark","Indirect",954.332834609288,"Silver Bow County, MT (2024)","Value Added"
"Lewis and Clark","Induced",778.580919378294,"Silver Bow County, MT (2024)","Value Added"
"Madison","Indirect",1415.89713696095,"Silver Bow County, MT (2024)","Value Added"
"Madison","Induced",1912.96132002581,"Silver Bow County, MT (2024)","Value Added"
"Madison_MA","Indirect",6897.91589942236,"Silver Bow County, MT (2024)","Value Added"
"Madison_MA","Induced",8798.51805674544,"Silver Bow County, MT (2024)","Value Added"
"Missoula","Indirect",384.881816994338,"Silver Bow County, MT (2024)","Value Added"
"Missoula","Induced",84.1206887620333,"Silver Bow County, MT (2024)","Value Added"
"Missoula_MA","Indirect",38.2663986764313,"Silver Bow County, MT (2024)","Value Added"
"Missoula_MA","Induced",6.15941178965006,"Silver Bow County, MT (2024)","Value Added"
"Park","Indirect",679.651584407912,"Silver Bow County, MT (2024)","Value Added"
"Park","Induced",237.394769906133,"Silver Bow County, MT (2024)","Value Added"
"Park_MA","Indirect",1122.86761503301,"Silver Bow County, MT (2024)","Value Added"
"Park_MA","Induced",388.232290107904,"Silver Bow County, MT (2024)","Value Added"
"Ravalli","Indirect",121.547048983131,"Silver Bow County, MT (2024)","Value Added"
"Ravalli","Induced",24.8671449305396,"Silver Bow County, MT (2024)","Value Added"
"Rest of MT","Indirect",1094.36316610838,"Silver Bow County, MT (2024)","Value Added"
"Rest of MT","Induced",1078.83854634152,"Silver Bow County, MT (2024)","Value Added"
"Rest of MT_MA","Induced",59.3615650369012,"Silver Bow County, MT (2024)","Value Added"
"Silver Bow","Direct",27054.6183055173,"Silver Bow County, MT (2024)","Value Added"
"Silver Bow","Indirect",12355.8043817995,"Silver Bow County, MT (2024)","Value Added"
"Silver Bow","Induced",7592.19126959087,"Silver Bow County, MT (2024)","Value Added"
"Yellowstone","Indirect",68.0074045458666,"Silver Bow County, MT (2024)","Value Added"
"Yellowstone","Induced",9.92728512289737,"Silver Bow County, MT (2024)","Value Added"
