"EventGroup","ImpactType","value","geography","table"
"Beaverhead_MA","Indirect",0.167529312858277,"Silver Bow County, MT (2024)","FTE"
"Beaverhead_MA","Induced",0.102589712619977,"Silver Bow County, MT (2024)","FTE"
"Cascade","Indirect",0.0017812248619213,"Silver Bow County, MT (2024)","FTE"
"Cascade","Induced",0.000485023109076934,"Silver Bow County, MT (2024)","FTE"
"Cascade_MA","Indirect",0.00151989507748051,"Silver Bow County, MT (2024)","FTE"
"Cascade_MA","Induced",0.000413863657368427,"Silver Bow County, MT (2024)","FTE"
"Gallatin","Indirect",0.00398456498364159,"Silver Bow County, MT (2024)","FTE"
"Gallatin","Induced",0.00251311990991544,"Silver Bow County, MT (2024)","FTE"
"Gallatin_MA","Indirect",0.0689480638019195,"Silver Bow County, MT (2024)","FTE"
"Gallatin_MA","Induced",0.034062690506065,"Silver Bow County, MT (2024)","FTE"
"Glacier","Induced",0.00117079612491617,"Silver Bow County, MT (2024)","FTE"
"Lewis and Clark","Indirect",0.000184135383352823,"Silver Bow County, MT (2024)","FTE"
"Lewis and Clark","Induced",0.00126144007827476,"Silver Bow County, MT (2024)","FTE"
"Lewis and Clark_MA","Indirect",0.0264823779337729,"Silver Bow County, MT (2024)","FTE"
"Lewis and Clark_MA","Induced",0.0314339968128005,"Silver Bow County, MT (2024)","FTE"
"Madison","Indirect",0.0000848672847050803,"Silver Bow County, MT (2024)","FTE"
"Madison","Induced",0.0000613882367906328,"Silver Bow County, MT (2024)","FTE"
"Missoula","Indirect",0.00219661350571414,"Silver Bow County, MT (2024)","FTE"
"Missoula","Induced",0.000948712916697471,"Silver Bow County, MT (2024)","FTE"
"Missoula_MA","Indirect",0.0579506950237374,"Silver Bow County, MT (2024)","FTE"
"Missoula_MA","Induced",0.0263448430806811,"Silver Bow County, MT (2024)","FTE"
"Park","Indirect",0.00083638607056313,"Silver Bow County, MT (2024)","FTE"
"Park","Induced",0.000410343794170633,"Silver Bow County, MT (2024)","FTE"
"Park_MA","Indirect",0.0465243552020451,"Silver Bow County, MT (2024)","FTE"
"Park_MA","Induced",0.0210898401314961,"Silver Bow County, MT (2024)","FTE"
"Ravalli","Indirect",0.000811619357918697,"Silver Bow County, MT (2024)","FTE"
"Ravalli","Induced",0.000281977750112036,"Silver Bow County, MT (2024)","FTE"
"Ravalli_MA","Indirect",0.00804053118894758,"Silver Bow County, MT (2024)","FTE"
"Ravalli_MA","Induced",0.00295754891352213,"Silver Bow County, MT (2024)","FTE"
"Rest of MT","Indirect",0.0162964408935398,"Silver Bow County, MT (2024)","FTE"
"Rest of MT","Induced",0.0151313951931452,"Silver Bow County, MT (2024)","FTE"
"Rest of MT_MA","Indirect",0.0029788544975806,"Silver Bow County, MT (2024)","FTE"
"Rest of MT_MA","Induced",0.00409048509852115,"Silver Bow County, MT (2024)","FTE"
"Silver Bow","Direct",0.304180307604473,"Silver Bow County, MT (2024)","FTE"
"Silver Bow","Indirect",0.217458694815141,"Silver Bow County, MT (2024)","FTE"
"Silver Bow","Induced",0.0984941946587638,"Silver Bow County, MT (2024)","FTE"
"Silver Bow_MA","Direct",60.0366942026403,"Silver Bow County, MT (2024)","FTE"
"Silver Bow_MA","Indirect",42.9344767926654,"Silver Bow County, MT (2024)","FTE"
"Silver Bow_MA","Induced",19.4514072709243,"Silver Bow County, MT (2024)","FTE"
"Beaverhead_MA","Indirect",0.0153254700696451,"Yellowstone County, MT (2024)","FTE"
"Beaverhead_MA","Induced",0.00618176092627528,"Yellowstone County, MT (2024)","FTE"
"Gallatin","Indirect",0.0206150036831191,"Yellowstone County, MT (2024)","FTE"
"Gallatin","Induced",0.00944910972993004,"Yellowstone County, MT (2024)","FTE"
"Gallatin_MA","Indirect",0.221274306773031,"Yellowstone County, MT (2024)","FTE"
"Gallatin_MA","Induced",0.10118135423443,"Yellowstone County, MT (2024)","FTE"
"Glacier","Indirect",0.00879016536635298,"Yellowstone County, MT (2024)","FTE"
"Glacier","Induced",0.00415732013214273,"Yellowstone County, MT (2024)","FTE"
"Lewis and Clark","Induced",0.000641461134676776,"Yellowstone County, MT (2024)","FTE"
"Lewis and Clark_MA","Indirect",0.00284375347499754,"Yellowstone County, MT (2024)","FTE"
"Lewis and Clark_MA","Induced",0.0139441177429112,"Yellowstone County, MT (2024)","FTE"
"Missoula","Indirect",0.000158116619104632,"Yellowstone County, MT (2024)","FTE"
"Missoula","Induced",0.00544480438520238,"Yellowstone County, MT (2024)","FTE"
"Missoula_MA","Indirect",0.0115521117188229,"Yellowstone County, MT (2024)","FTE"
"Missoula_MA","Induced",0.0989709364478395,"Yellowstone County, MT (2024)","FTE"
"Park","Indirect",0.0765115163000057,"Yellowstone County, MT (2024)","FTE"
"Park","Induced",0.02357365424792,"Yellowstone County, MT (2024)","FTE"
"Park_MA","Indirect",0.907361653175053,"Yellowstone County, MT (2024)","FTE"
"Park_MA","Induced",0.285696283222601,"Yellowstone County, MT (2024)","FTE"
"Ravalli","Indirect",0.000145951542230193,"Yellowstone County, MT (2024)","FTE"
"Ravalli","Induced",0.0000826478136910102,"Yellowstone County, MT (2024)","FTE"
"Ravalli_MA","Indirect",0.00353092165270297,"Yellowstone County, MT (2024)","FTE"
"Ravalli_MA","Induced",0.00216928463361275,"Yellowstone County, MT (2024)","FTE"
"Rest of MT","Indirect",0.0817825277647458,"Yellowstone County, MT (2024)","FTE"
"Rest of MT","Induced",0.0486055784117525,"Yellowstone County, MT (2024)","FTE"
"Rest of MT_MA","Indirect",0.020985993299475,"Yellowstone County, MT (2024)","FTE"
"Rest of MT_MA","Induced",0.0134643250626677,"Yellowstone County, MT (2024)","FTE"
"Silver Bow_MA","Indirect",0.0778653203342738,"Yellowstone County, MT (2024)","FTE"
"Silver Bow_MA","Induced",0.0357068224609457,"Yellowstone County, MT (2024)","FTE"
"Yellowstone","Direct",0.296086568513019,"Yellowstone County, MT (2024)","FTE"
"Yellowstone","Indirect",0.160730663843292,"Yellowstone County, MT (2024)","FTE"
"Yellowstone","Induced",0.0653057651306033,"Yellowstone County, MT (2024)","FTE"
"Cascade","Indirect",0.00192166547331938,"Glacier County, MT (2024)","FTE"
"Cascade","Induced",0.000136842262177492,"Glacier County, MT (2024)","FTE"
"Cascade_MA","Indirect",0.000760836614545966,"Glacier County, MT (2024)","FTE"
"Cascade_MA","Induced",0.0000757401345185547,"Glacier County, MT (2024)","FTE"
"Gallatin_MA","Indirect",0.000354973077383131,"Glacier County, MT (2024)","FTE"
"Gallatin_MA","Induced",0.000037546443653557,"Glacier County, MT (2024)","FTE"
"Glacier","Direct",2.94241896776145,"Glacier County, MT (2024)","FTE"
"Glacier","Indirect",1.95136476735662,"Glacier County, MT (2024)","FTE"
"Glacier","Induced",0.227983236008895,"Glacier County, MT (2024)","FTE"
"Lewis and Clark_MA","Indirect",0.00223352509320979,"Glacier County, MT (2024)","FTE"
"Lewis and Clark_MA","Induced",0.000241956219135907,"Glacier County, MT (2024)","FTE"
"Missoula_MA","Indirect",0.000329192536004979,"Glacier County, MT (2024)","FTE"
"Missoula_MA","Induced",0.00248379623359695,"Glacier County, MT (2024)","FTE"
"Park_MA","Indirect",0.000894354384443079,"Glacier County, MT (2024)","FTE"
"Park_MA","Induced",0.0000837271456968604,"Glacier County, MT (2024)","FTE"
"Rest of MT","Indirect",0.012281240004369,"Glacier County, MT (2024)","FTE"
"Rest of MT","Induced",0.00110805358719744,"Glacier County, MT (2024)","FTE"
"Rest of MT_MA","Indirect",0.00274328941622006,"Glacier County, MT (2024)","FTE"
"Rest of MT_MA","Induced",0.0000947581851328751,"Glacier County, MT (2024)","FTE"
"Silver Bow_MA","Indirect",0.00423781003713586,"Glacier County, MT (2024)","FTE"
"Silver Bow_MA","Induced",0.00026894649970354,"Glacier County, MT (2024)","FTE"
"Cascade","Indirect",0.0040870578716559,"Missoula County, MT (2024)","FTE"
"Cascade","Induced",0.000812515567352319,"Missoula County, MT (2024)","FTE"
"Cascade_MA","Indirect",0.00348743119035928,"Missoula County, MT (2024)","FTE"
"Cascade_MA","Induced",0.000693308541552141,"Missoula County, MT (2024)","FTE"
"Gallatin","Induced",0.00172742422446676,"Missoula County, MT (2024)","FTE"
"Gallatin_MA","Indirect",0.000905584379206741,"Missoula County, MT (2024)","FTE"
"Gallatin_MA","Induced",0.0172696400966425,"Missoula County, MT (2024)","FTE"
"Glacier","Indirect",0.000659750269941894,"Missoula County, MT (2024)","FTE"
"Glacier","Induced",0.00118403301817108,"Missoula County, MT (2024)","FTE"
"Lewis and Clark","Induced",0.000841971226911685,"Missoula County, MT (2024)","FTE"
"Lewis and Clark_MA","Indirect",0.0168156323064544,"Missoula County, MT (2024)","FTE"
"Lewis and Clark_MA","Induced",0.0190458286472459,"Missoula County, MT (2024)","FTE"
"Missoula","Direct",3.64928157056414,"Missoula County, MT (2024)","FTE"
"Missoula","Indirect",3.16981870073788,"Missoula County, MT (2024)","FTE"
"Missoula","Induced",1.70740218848489,"Missoula County, MT (2024)","FTE"
"Missoula_MA","Direct",61.5745817439771,"Missoula County, MT (2024)","FTE"
"Missoula_MA","Indirect",53.5159722185852,"Missoula County, MT (2024)","FTE"
"Missoula_MA","Induced",28.8331470338537,"Missoula County, MT (2024)","FTE"
"Park","Induced",0.000621853857511555,"Missoula County, MT (2024)","FTE"
"Park_MA","Indirect",0.0016947312191751,"Missoula County, MT (2024)","FTE"
"Park_MA","Induced",0.00845660920954013,"Missoula County, MT (2024)","FTE"
"Ravalli","Indirect",0.11083490656894,"Missoula County, MT (2024)","FTE"
"Ravalli","Induced",0.0336983751116312,"Missoula County, MT (2024)","FTE"
"Ravalli_MA","Indirect",0.685053678885161,"Missoula County, MT (2024)","FTE"
"Ravalli_MA","Induced",0.209575735989956,"Missoula County, MT (2024)","FTE"
"Rest of MT","Indirect",0.0249124642355809,"Missoula County, MT (2024)","FTE"
"Rest of MT","Induced",0.0159305172147342,"Missoula County, MT (2024)","FTE"
"Rest of MT_MA","Indirect",0.00332360127671684,"Missoula County, MT (2024)","FTE"
"Rest of MT_MA","Induced",0.00361168524302151,"Missoula County, MT (2024)","FTE"
"Silver Bow","Induced",0.000596120854234398,"Missoula County, MT (2024)","FTE"
"Silver Bow_MA","Indirect",0.03560931957134,"Missoula County, MT (2024)","FTE"
"Silver Bow_MA","Induced",0.135584884593768,"Missoula County, MT (2024)","FTE"
"Beaverhead_MA","Direct",350880.244573911,"Beaverhead County, MT (2024)","Total Wage"
"Beaverhead_MA","Indirect",206262.536378289,"Beaverhead County, MT (2024)","Total Wage"
"Beaverhead_MA","Induced",74823.3442372341,"Beaverhead County, MT (2024)","Total Wage"
"Gallatin","Indirect",154.90750360721,"Beaverhead County, MT (2024)","Total Wage"
"Gallatin","Induced",52.2846864766784,"Beaverhead County, MT (2024)","Total Wage"
"Gallatin_MA","Indirect",1540.4410402905,"Beaverhead County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",577.647983642314,"Beaverhead County, MT (2024)","Total Wage"
"Glacier","Indirect",7.68136434166849,"Beaverhead County, MT (2024)","Total Wage"
"Glacier","Induced",1.07298015496759,"Beaverhead County, MT (2024)","Total Wage"
"Lewis and Clark_MA","Induced",58.4744064178298,"Beaverhead County, MT (2024)","Total Wage"
"Madison","Induced",39.296043789325,"Beaverhead County, MT (2024)","Total Wage"
"Missoula","Indirect",16.5197836634828,"Beaverhead County, MT (2024)","Total Wage"
"Missoula","Induced",3.24902183183465,"Beaverhead County, MT (2024)","Total Wage"
"Missoula_MA","Indirect",534.949515456113,"Beaverhead County, MT (2024)","Total Wage"
"Missoula_MA","Induced",238.366573655966,"Beaverhead County, MT (2024)","Total Wage"
"Park","Indirect",50.0877644891717,"Beaverhead County, MT (2024)","Total Wage"
"Park","Induced",7.57617222585045,"Beaverhead County, MT (2024)","Total Wage"
"Park_MA","Indirect",791.335487622725,"Beaverhead County, MT (2024)","Total Wage"
"Park_MA","Induced",253.230628674474,"Beaverhead County, MT (2024)","Total Wage"
"Ravalli","Indirect",46.0153961032902,"Beaverhead County, MT (2024)","Total Wage"
"Ravalli","Induced",6.56629232466617,"Beaverhead County, MT (2024)","Total Wage"
"Ravalli_MA","Indirect",312.421479121882,"Beaverhead County, MT (2024)","Total Wage"
"Ravalli_MA","Induced",45.4828905553337,"Beaverhead County, MT (2024)","Total Wage"
"Rest of MT","Indirect",31.987477141239,"Beaverhead County, MT (2024)","Total Wage"
"Rest of MT","Induced",19.2244832678604,"Beaverhead County, MT (2024)","Total Wage"
"Silver Bow","Indirect",133.441182931434,"Beaverhead County, MT (2024)","Total Wage"
"Silver Bow","Induced",38.3684553120391,"Beaverhead County, MT (2024)","Total Wage"
"Silver Bow_MA","Indirect",32236.1706414823,"Beaverhead County, MT (2024)","Total Wage"
"Silver Bow_MA","Induced",8730.37000836201,"Beaverhead County, MT (2024)","Total Wage"
"Beaverhead_MA","Indirect",317.064237761347,"Cascade County, MT (2024)","Total Wage"
"Beaverhead_MA","Induced",143.500680063343,"Cascade County, MT (2024)","Total Wage"
"Cascade","Direct",26549.4587747674,"Cascade County, MT (2024)","Total Wage"
"Cascade","Indirect",26563.3586938346,"Cascade County, MT (2024)","Total Wage"
"Cascade","Induced",14185.9430859384,"Cascade County, MT (2024)","Total Wage"
"Cascade_MA","Direct",22654.2939997003,"Cascade County, MT (2024)","Total Wage"
"Cascade_MA","Indirect",22666.154612596,"Cascade County, MT (2024)","Total Wage"
"Cascade_MA","Induced",12104.6733215253,"Cascade County, MT (2024)","Total Wage"
"Gallatin","Indirect",53.8772754782149,"Cascade County, MT (2024)","Total Wage"
"Gallatin","Induced",17.1546021682476,"Cascade County, MT (2024)","Total Wage"
"Gallatin_MA","Indirect",1344.75215132442,"Cascade County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",484.872151175739,"Cascade County, MT (2024)","Total Wage"
"Glacier","Indirect",563.71467306546,"Cascade County, MT (2024)","Total Wage"
"Glacier","Induced",134.313546498871,"Cascade County, MT (2024)","Total Wage"
"Lewis and Clark","Indirect",425.669337351262,"Cascade County, MT (2024)","Total Wage"
"Lewis and Clark","Induced",162.407883414328,"Cascade County, MT (2024)","Total Wage"
"Lewis and Clark_MA","Indirect",9930.67515865249,"Cascade County, MT (2024)","Total Wage"
"Lewis and Clark_MA","Induced",3689.10943595438,"Cascade County, MT (2024)","Total Wage"
"Missoula","Indirect",36.9625655846888,"Cascade County, MT (2024)","Total Wage"
"Missoula","Induced",118.989048068987,"Cascade County, MT (2024)","Total Wage"
"Missoula_MA","Indirect",1229.73796699004,"Cascade County, MT (2024)","Total Wage"
"Missoula_MA","Induced",2203.84506120447,"Cascade County, MT (2024)","Total Wage"
"Park_MA","Indirect",753.025926692002,"Cascade County, MT (2024)","Total Wage"
"Park_MA","Induced",287.652091894983,"Cascade County, MT (2024)","Total Wage"
"Ravalli","Indirect",20.6179273191244,"Cascade County, MT (2024)","Total Wage"
"Ravalli","Induced",6.55013123561579,"Cascade County, MT (2024)","Total Wage"
"Ravalli_MA","Indirect",129.576931361034,"Cascade County, MT (2024)","Total Wage"
"Ravalli_MA","Induced",41.1588191585928,"Cascade County, MT (2024)","Total Wage"
"Rest of MT","Indirect",610.251763333525,"Cascade County, MT (2024)","Total Wage"
"Rest of MT","Induced",524.397028945446,"Cascade County, MT (2024)","Total Wage"
"Rest of MT_MA","Indirect",109.984331760356,"Cascade County, MT (2024)","Total Wage"
"Rest of MT_MA","Induced",140.228279548407,"Cascade County, MT (2024)","Total Wage"
"Silver Bow_MA","Indirect",8579.81073907159,"Cascade County, MT (2024)","Total Wage"
"Silver Bow_MA","Induced",3592.46013566697,"Cascade County, MT (2024)","Total Wage"
"Beaverhead_MA","Indirect",16295.1085425845,"Gallatin County, MT (2024)","Total Wage"
"Beaverhead_MA","Induced",6369.28407652089,"Gallatin County, MT (2024)","Total Wage"
"Cascade","Indirect",469.527428715787,"Gallatin County, MT (2024)","Total Wage"
"Cascade","Induced",207.167476599745,"Gallatin County, MT (2024)","Total Wage"
"Cascade_MA","Indirect",400.641402948672,"Gallatin County, MT (2024)","Total Wage"
"Cascade_MA","Induced",176.773205129405,"Gallatin County, MT (2024)","Total Wage"
"Gallatin","Direct",121557.050853292,"Gallatin County, MT (2024)","Total Wage"
"Gallatin","Indirect",71144.1570762671,"Gallatin County, MT (2024)","Total Wage"
"Gallatin","Induced",39578.1451296952,"Gallatin County, MT (2024)","Total Wage"
"Gallatin_MA","Direct",1197203.51133913,"Gallatin County, MT (2024)","Total Wage"
"Gallatin_MA","Indirect",704899.054248454,"Gallatin County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",390768.584099481,"Gallatin County, MT (2024)","Total Wage"
"Glacier","Indirect",359.984231403268,"Gallatin County, MT (2024)","Total Wage"
"Glacier","Induced",86.1276736147787,"Gallatin County, MT (2024)","Total Wage"
"Lewis and Clark","Indirect",210.780976757004,"Gallatin County, MT (2024)","Total Wage"
"Lewis and Clark","Induced",94.3895551617462,"Gallatin County, MT (2024)","Total Wage"
"Lewis and Clark_MA","Indirect",4689.41663152791,"Gallatin County, MT (2024)","Total Wage"
"Lewis and Clark_MA","Induced",2026.88262638065,"Gallatin County, MT (2024)","Total Wage"
"Madison","Induced",996.866716800465,"Gallatin County, MT (2024)","Total Wage"
"Missoula","Indirect",85.3007928241171,"Gallatin County, MT (2024)","Total Wage"
"Missoula","Induced",60.702742397268,"Gallatin County, MT (2024)","Total Wage"
"Missoula_MA","Indirect",2844.18955664019,"Gallatin County, MT (2024)","Total Wage"
"Missoula_MA","Induced",1470.11779068857,"Gallatin County, MT (2024)","Total Wage"
"Park","Indirect",68710.8555132657,"Gallatin County, MT (2024)","Total Wage"
"Park","Induced",15573.9962677969,"Gallatin County, MT (2024)","Total Wage"
"Park_MA","Indirect",775565.825778643,"Gallatin County, MT (2024)","Total Wage"
"Park_MA","Induced",176150.697846917,"Gallatin County, MT (2024)","Total Wage"
"Ravalli","Indirect",30.6339470276411,"Gallatin County, MT (2024)","Total Wage"
"Ravalli","Induced",9.54678866433311,"Gallatin County, MT (2024)","Total Wage"
"Ravalli_MA","Indirect",249.985967808474,"Gallatin County, MT (2024)","Total Wage"
"Ravalli_MA","Induced",99.1494037458277,"Gallatin County, MT (2024)","Total Wage"
"Rest of MT","Indirect",2718.67857021799,"Gallatin County, MT (2024)","Total Wage"
"Rest of MT","Induced",999.713458463949,"Gallatin County, MT (2024)","Total Wage"
"Rest of MT_MA","Indirect",704.473823509866,"Gallatin County, MT (2024)","Total Wage"
"Rest of MT_MA","Induced",274.221982933425,"Gallatin County, MT (2024)","Total Wage"
"Silver Bow","Indirect",99.7589856480033,"Gallatin County, MT (2024)","Total Wage"
"Silver Bow","Induced",49.4845177796049,"Gallatin County, MT (2024)","Total Wage"
"Silver Bow_MA","Indirect",48896.5431918703,"Gallatin County, MT (2024)","Total Wage"
"Silver Bow_MA","Induced",18201.8088935493,"Gallatin County, MT (2024)","Total Wage"
"Yellowstone","Indirect",116.811772674753,"Gallatin County, MT (2024)","Total Wage"
"Yellowstone","Induced",43.3296942763288,"Gallatin County, MT (2024)","Total Wage"
"Beaverhead_MA","Indirect",2696.51717606936,"Lewis and Clark County, MT (2024)","Total Wage"
"Beaverhead_MA","Induced",578.847260278826,"Lewis and Clark County, MT (2024)","Total Wage"
"Cascade","Indirect",848.450768643774,"Lewis and Clark County, MT (2024)","Total Wage"
"Cascade","Induced",260.365731901156,"Lewis and Clark County, MT (2024)","Total Wage"
"Cascade_MA","Indirect",723.971562666859,"Lewis and Clark County, MT (2024)","Total Wage"
"Cascade_MA","Induced",222.166556688597,"Lewis and Clark County, MT (2024)","Total Wage"
"Gallatin","Indirect",333.685069761276,"Lewis and Clark County, MT (2024)","Total Wage"
"Gallatin","Induced",138.641741771438,"Lewis and Clark County, MT (2024)","Total Wage"
"Gallatin_MA","Indirect",3484.42067302398,"Lewis and Clark County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",1414.22036889012,"Lewis and Clark County, MT (2024)","Total Wage"
"Glacier","Indirect",670.418180662585,"Lewis and Clark County, MT (2024)","Total Wage"
"Glacier","Induced",143.316925933287,"Lewis and Clark County, MT (2024)","Total Wage"
"Lewis and Clark","Direct",26694.4135309824,"Lewis and Clark County, MT (2024)","Total Wage"
"Lewis and Clark","Indirect",16081.9398129848,"Lewis and Clark County, MT (2024)","Total Wage"
"Lewis and Clark","Induced",8676.84896609845,"Lewis and Clark County, MT (2024)","Total Wage"
"Lewis and Clark_MA","Direct",488934.065738767,"Lewis and Clark County, MT (2024)","Total Wage"
"Lewis and Clark_MA","Indirect",294556.320130529,"Lewis and Clark County, MT (2024)","Total Wage"
"Lewis and Clark_MA","Induced",158924.901566833,"Lewis and Clark County, MT (2024)","Total Wage"
"Missoula","Indirect",360.310794441131,"Lewis and Clark County, MT (2024)","Total Wage"
"Missoula","Induced",94.657582876719,"Lewis and Clark County, MT (2024)","Total Wage"
"Missoula_MA","Indirect",6614.69909985215,"Lewis and Clark County, MT (2024)","Total Wage"
"Missoula_MA","Induced",2176.80189733963,"Lewis and Clark County, MT (2024)","Total Wage"
"Park","Indirect",233.387127459027,"Lewis and Clark County, MT (2024)","Total Wage"
"Park","Induced",104.999476124248,"Lewis and Clark County, MT (2024)","Total Wage"
"Park_MA","Indirect",3438.10520619212,"Lewis and Clark County, MT (2024)","Total Wage"
"Park_MA","Induced",1625.36218232677,"Lewis and Clark County, MT (2024)","Total Wage"
"Ravalli","Indirect",86.9153986429578,"Lewis and Clark County, MT (2024)","Total Wage"
"Ravalli","Induced",22.9861726458225,"Lewis and Clark County, MT (2024)","Total Wage"
"Ravalli_MA","Indirect",586.964897154382,"Lewis and Clark County, MT (2024)","Total Wage"
"Ravalli_MA","Induced",152.413920721081,"Lewis and Clark County, MT (2024)","Total Wage"
"Rest of MT","Indirect",1321.75578340339,"Lewis and Clark County, MT (2024)","Total Wage"
"Rest of MT","Induced",558.872694266943,"Lewis and Clark County, MT (2024)","Total Wage"
"Rest of MT_MA","Indirect",341.172419648817,"Lewis and Clark County, MT (2024)","Total Wage"
"Rest of MT_MA","Induced",156.337067855471,"Lewis and Clark County, MT (2024)","Total Wage"
"Silver Bow","Indirect",123.516034034909,"Lewis and Clark County, MT (2024)","Total Wage"
"Silver Bow","Induced",52.0318832757155,"Lewis and Clark County, MT (2024)","Total Wage"
"Silver Bow_MA","Indirect",30949.1289302715,"Lewis and Clark County, MT (2024)","Total Wage"
"Silver Bow_MA","Induced",11907.6866585161,"Lewis and Clark County, MT (2024)","Total Wage"
"Beaverhead_MA","Indirect",2852.197828335,"Madison County, MT (2024)","Total Wage"
"Beaverhead_MA","Induced",3360.65110666314,"Madison County, MT (2024)","Total Wage"
"Gallatin","Indirect",3335.80627854507,"Madison County, MT (2024)","Total Wage"
"Gallatin","Induced",339.578725093653,"Madison County, MT (2024)","Total Wage"
"Gallatin_MA","Indirect",33485.8752441195,"Madison County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",3410.2742352435,"Madison County, MT (2024)","Total Wage"
"Lewis and Clark_MA","Indirect",37.0709261806087,"Madison County, MT (2024)","Total Wage"
"Lewis and Clark_MA","Induced",102.619597532214,"Madison County, MT (2024)","Total Wage"
"Madison","Direct",18743.0038888243,"Madison County, MT (2024)","Total Wage"
"Madison","Indirect",3503.69749110755,"Madison County, MT (2024)","Total Wage"
"Madison","Induced",1604.05884151654,"Madison County, MT (2024)","Total Wage"
"Missoula","Induced",22.704203903237,"Madison County, MT (2024)","Total Wage"
"Missoula_MA","Indirect",42.1553905829249,"Madison County, MT (2024)","Total Wage"
"Missoula_MA","Induced",391.090948519072,"Madison County, MT (2024)","Total Wage"
"Park","Indirect",1207.2092582844,"Madison County, MT (2024)","Total Wage"
"Park","Induced",122.552147383389,"Madison County, MT (2024)","Total Wage"
"Park_MA","Indirect",13791.0357341954,"Madison County, MT (2024)","Total Wage"
"Park_MA","Induced",1401.73049035726,"Madison County, MT (2024)","Total Wage"
"Rest of MT","Indirect",52.4328888589394,"Madison County, MT (2024)","Total Wage"
"Rest of MT","Induced",35.9034576447369,"Madison County, MT (2024)","Total Wage"
"Rest of MT_MA","Induced",9.71578709316687,"Madison County, MT (2024)","Total Wage"
"Silver Bow","Indirect",41.964419334457,"Madison County, MT (2024)","Total Wage"
"Silver Bow","Induced",15.3605806600734,"Madison County, MT (2024)","Total Wage"
"Silver Bow_MA","Indirect",9700.78288207565,"Madison County, MT (2024)","Total Wage"
"Silver Bow_MA","Induced",3362.69916332703,"Madison County, MT (2024)","Total Wage"
"Beaverhead_MA","Indirect",186.957831547862,"Park County, MT (2024)","Total Wage"
"Beaverhead_MA","Induced",68.4062670546872,"Park County, MT (2024)","Total Wage"
"Gallatin","Indirect",2284.24432531457,"Park County, MT (2024)","Total Wage"
"Gallatin","Induced",709.937016839604,"Park County, MT (2024)","Total Wage"
"Gallatin_MA","Indirect",24572.1274964928,"Park County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",7362.9542680954,"Park County, MT (2024)","Total Wage"
"Lewis and Clark_MA","Induced",37.6937790292532,"Park County, MT (2024)","Total Wage"
"Madison","Induced",28.4400608937951,"Park County, MT (2024)","Total Wage"
"Missoula_MA","Indirect",92.5706486662519,"Park County, MT (2024)","Total Wage"
"Missoula_MA","Induced",168.964986107384,"Park County, MT (2024)","Total Wage"
"Park","Direct",38182.7623632684,"Park County, MT (2024)","Total Wage"
"Park","Indirect",34850.0009814385,"Park County, MT (2024)","Total Wage"
"Park","Induced",8886.96459236509,"Park County, MT (2024)","Total Wage"
"Park_MA","Direct",427021.295333305,"Park County, MT (2024)","Total Wage"
"Park_MA","Indirect",391526.193106524,"Park County, MT (2024)","Total Wage"
"Park_MA","Induced",99668.6962772534,"Park County, MT (2024)","Total Wage"
"Rest of MT","Indirect",478.708633038739,"Park County, MT (2024)","Total Wage"
"Rest of MT","Induced",200.6884536865,"Park County, MT (2024)","Total Wage"
"Rest of MT_MA","Indirect",118.076250425146,"Park County, MT (2024)","Total Wage"
"Rest of MT_MA","Induced",57.5123650701944,"Park County, MT (2024)","Total Wage"
"Silver Bow_MA","Indirect",388.004451398789,"Park County, MT (2024)","Total Wage"
"Silver Bow_MA","Induced",203.4379831368,"Park County, MT (2024)","Total Wage"
"Beaverhead_MA","Indirect",577.782033070501,"Ravalli County, MT (2024)","Total Wage"
"Beaverhead_MA","Induced",91.417666384021,"Ravalli County, MT (2024)","Total Wage"
"Gallatin_MA","Induced",61.0277066046984,"Ravalli County, MT (2024)","Total Wage"
"Lewis and Clark_MA","Induced",54.2482442380431,"Ravalli County, MT (2024)","Total Wage"
"Missoula","Indirect",3968.13674841506,"Ravalli County, MT (2024)","Total Wage"
"Missoula","Induced",5860.04949514182,"Ravalli County, MT (2024)","Total Wage"
"Missoula_MA","Indirect",69125.6162565411,"Ravalli County, MT (2024)","Total Wage"
"Missoula_MA","Induced",99386.6190528767,"Ravalli County, MT (2024)","Total Wage"
"Park_MA","Induced",25.0831430309234,"Ravalli County, MT (2024)","Total Wage"
"Ravalli","Direct",21025.3417543252,"Ravalli County, MT (2024)","Total Wage"
"Ravalli","Indirect",30390.258012766,"Ravalli County, MT (2024)","Total Wage"
"Ravalli","Induced",14211.7654533569,"Ravalli County, MT (2024)","Total Wage"
"Ravalli_MA","Direct",123809.631170829,"Ravalli County, MT (2024)","Total Wage"
"Ravalli_MA","Indirect",179195.404499117,"Ravalli County, MT (2024)","Total Wage"
"Ravalli_MA","Induced",83754.1352773086,"Ravalli County, MT (2024)","Total Wage"
"Rest of MT","Indirect",33.3059362941322,"Ravalli County, MT (2024)","Total Wage"
"Rest of MT","Induced",102.804150661934,"Ravalli County, MT (2024)","Total Wage"
